"","date","totalcatch_kg","length_cm","n","samplewt_g","month","year","source","fishingseason","species","division","Source_nameAn"
"1574","2018-10-26",2896,20,2,7824,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1575","2018-10-17",26341,15,1,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1576","2018-10-17",26341,15.5,1,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1577","2018-10-17",26341,16,4,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1578","2018-10-17",26341,16.5,5,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1579","2018-10-17",26341,17,17,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1580","2018-10-17",26341,17.5,11,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1581","2018-10-17",26341,18,35,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1582","2018-10-17",26341,18.5,15,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1583","2018-10-17",26341,19,10,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1584","2018-10-17",26341,19.5,1,7575,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1585","2018-10-19",9962,15.5,6,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1586","2018-10-19",9962,16,15,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1587","2018-10-19",9962,16.5,22,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1588","2018-10-19",9962,17,19,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1589","2018-10-19",9962,17.5,7,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1590","2018-10-19",9962,18,17,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1591","2018-10-19",9962,18.5,8,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1592","2018-10-19",9962,19,3,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1593","2018-10-19",9962,19.5,2,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1594","2018-10-19",9962,20,1,6764,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1595","2018-10-10",6324,15,2,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1596","2018-10-10",6324,15.5,3,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1597","2018-10-10",6324,16,13,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1598","2018-10-10",6324,16.5,9,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1599","2018-10-10",6324,17,18,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1600","2018-10-10",6324,17.5,12,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1601","2018-10-10",6324,18,17,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1602","2018-10-10",6324,18.5,9,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1603","2018-10-10",6324,19,11,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1604","2018-10-10",6324,19.5,5,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1605","2018-10-10",6324,20,1,7404,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1606","2018-10-17",3370,15,1,7176,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1607","2018-10-17",3370,16,8,7176,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1608","2018-10-17",3370,16.5,10,7176,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1609","2018-10-17",3370,17,19,7176,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1610","2018-10-17",3370,17.5,23,7176,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1611","2018-10-17",3370,18,28,7176,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1612","2018-10-17",3370,18.5,8,7176,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1613","2018-10-17",3370,19,3,7176,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1614","2018-10-19",6820,15.5,1,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1615","2018-10-19",6820,16,8,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1616","2018-10-19",6820,16.5,9,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1617","2018-10-19",6820,17,15,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1618","2018-10-19",6820,17.5,12,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1619","2018-10-19",6820,18,22,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1620","2018-10-19",6820,18.5,16,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1621","2018-10-19",6820,19,12,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1622","2018-10-19",6820,19.5,4,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1623","2018-10-19",6820,20.5,1,7615,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1624","2018-10-24",9879,16,4,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1625","2018-10-24",9879,16.5,4,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1626","2018-10-24",9879,17,13,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1627","2018-10-24",9879,17.5,12,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1628","2018-10-24",9879,18,28,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1629","2018-10-24",9879,18.5,25,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1630","2018-10-24",9879,19,7,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1631","2018-10-24",9879,19.5,3,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1632","2018-10-24",9879,20,3,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1633","2018-10-24",9879,20.5,1,7780,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1634","2018-10-26",4288,16,1,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1635","2018-10-26",4288,16.5,3,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1636","2018-10-26",4288,17,7,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1637","2018-10-26",4288,17.5,8,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1638","2018-10-26",4288,18,29,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1639","2018-10-26",4288,18.5,26,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1640","2018-10-26",4288,19,18,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1641","2018-10-26",4288,19.5,4,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1642","2018-10-26",4288,20,3,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1643","2018-10-26",4288,20.5,1,8379,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1644","2018-10-01",10126,16,7,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1645","2018-10-01",1827,16,7,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1646","2018-10-01",10126,16.5,14,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1647","2018-10-01",1827,16.5,14,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1648","2018-10-01",10126,17,10,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1649","2018-10-01",1827,17,10,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1650","2018-10-01",10126,17.5,22,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1651","2018-10-01",1827,17.5,22,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1652","2018-10-01",10126,18,23,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1653","2018-10-01",1827,18,23,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1654","2018-10-01",10126,18.5,18,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1655","2018-10-01",1827,18.5,18,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1656","2018-10-01",10126,19,3,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1657","2018-10-01",1827,19,3,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1658","2018-10-01",10126,19.5,2,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1659","2018-10-01",1827,19.5,2,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1660","2018-10-01",10126,20,1,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1661","2018-10-01",1827,20,1,7425,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1662","2018-10-08",1936,15.5,1,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1663","2018-10-08",5885,15.5,1,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1664","2018-10-08",1936,16,7,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1665","2018-10-08",5885,16,7,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1666","2018-10-08",1936,16.5,2,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1667","2018-10-08",5885,16.5,2,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1668","2018-10-08",1936,17,19,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1669","2018-10-08",5885,17,19,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1670","2018-10-08",1936,17.5,27,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1671","2018-10-08",5885,17.5,27,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1672","2018-10-08",1936,18,20,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1673","2018-10-08",5885,18,20,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1674","2018-10-08",1936,18.5,15,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1675","2018-10-08",5885,18.5,15,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1676","2018-10-08",1936,19,8,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1677","2018-10-08",5885,19,8,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1678","2018-10-08",1936,19.5,1,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1679","2018-10-08",5885,19.5,1,7804,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1680","2018-10-10",19167,15,1,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1681","2018-10-10",1980,15,1,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1682","2018-10-10",19167,15.5,1,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1683","2018-10-10",1980,15.5,1,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1684","2018-10-10",19167,16,7,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1685","2018-10-10",1980,16,7,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1686","2018-10-10",19167,16.5,11,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1687","2018-10-10",1980,16.5,11,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1688","2018-10-10",19167,17,13,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1689","2018-10-10",1980,17,13,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1690","2018-10-10",19167,17.5,14,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1691","2018-10-10",1980,17.5,14,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1692","2018-10-10",19167,18,25,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1693","2018-10-10",1980,18,25,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1694","2018-10-10",19167,18.5,13,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1695","2018-10-10",1980,18.5,13,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1696","2018-10-10",19167,19,7,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1697","2018-10-10",1980,19,7,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1698","2018-10-10",19167,19.5,5,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1699","2018-10-10",1980,19.5,5,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1700","2018-10-10",19167,20,1,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1701","2018-10-10",1980,20,1,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1702","2018-10-10",19167,20.5,2,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1703","2018-10-10",1980,20.5,2,7901,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1704","2018-10-12",2013,15.5,4,6823,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1705","2018-10-12",2013,16,14,6823,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1706","2018-10-12",2013,16.5,16,6823,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1707","2018-10-12",2013,17,30,6823,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1708","2018-10-12",2013,17.5,17,6823,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1709","2018-10-12",2013,18,10,6823,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1710","2018-10-12",2013,18.5,7,6823,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1711","2018-10-12",2013,19,2,6823,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1712","2018-10-15",2620,16,1,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1713","2018-10-15",26810,16,1,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1714","2018-10-15",2620,16.5,3,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1715","2018-10-15",26810,16.5,3,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1716","2018-10-15",2620,17,12,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1717","2018-10-15",26810,17,12,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1718","2018-10-15",2620,17.5,11,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1719","2018-10-15",26810,17.5,11,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1720","2018-10-15",2620,18,34,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1721","2018-10-15",26810,18,34,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1722","2018-10-15",2620,18.5,18,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1723","2018-10-15",26810,18.5,18,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1724","2018-10-15",2620,19,15,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1725","2018-10-15",26810,19,15,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1726","2018-10-15",2620,19.5,1,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1727","2018-10-15",26810,19.5,1,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1728","2018-10-15",2620,20,4,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1729","2018-10-15",26810,20,4,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1730","2018-10-15",2620,20.5,1,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1731","2018-10-15",26810,20.5,1,8266,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1732","2018-10-17",18406,14.5,1,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1733","2018-10-17",616,14.5,1,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1734","2018-10-17",18406,15,3,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1735","2018-10-17",616,15,3,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1736","2018-10-17",18406,15.5,2,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1737","2018-10-17",616,15.5,2,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1738","2018-10-17",18406,16,21,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1739","2018-10-17",616,16,21,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1740","2018-10-17",18406,16.5,12,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1741","2018-10-17",616,16.5,12,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1742","2018-10-17",18406,17,21,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1743","2018-10-17",616,17,21,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1744","2018-10-17",18406,17.5,13,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1745","2018-10-17",616,17.5,13,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1746","2018-10-17",18406,18,17,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1747","2018-10-17",616,18,17,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1748","2018-10-17",18406,18.5,7,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1749","2018-10-17",616,18.5,7,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1750","2018-10-17",18406,19,2,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1751","2018-10-17",616,19,2,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1752","2018-10-17",18406,19.5,1,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1753","2018-10-17",616,19.5,1,6531,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1754","2018-10-19",16601,15.5,1,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1755","2018-10-19",717,15.5,1,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1756","2018-10-19",16601,16,1,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1757","2018-10-19",717,16,1,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1758","2018-10-19",16601,16.5,5,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1759","2018-10-19",717,16.5,5,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1760","2018-10-19",16601,17,10,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1761","2018-10-19",717,17,10,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1762","2018-10-19",16601,17.5,16,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1763","2018-10-19",717,17.5,16,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1764","2018-10-19",16601,18,22,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1765","2018-10-19",717,18,22,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1766","2018-10-19",16601,18.5,23,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1767","2018-10-19",717,18.5,23,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1768","2018-10-19",16601,19,12,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1769","2018-10-19",717,19,12,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1770","2018-10-19",16601,19.5,4,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1771","2018-10-19",717,19.5,4,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1772","2018-10-19",16601,20,3,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1773","2018-10-19",717,20,3,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1774","2018-10-19",16601,20.5,1,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1775","2018-10-19",717,20.5,1,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1776","2018-10-19",16601,21,2,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1777","2018-10-19",717,21,2,8227,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1778","2018-10-22",1940,14.5,1,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1779","2018-10-22",22180,14.5,1,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1780","2018-10-22",1940,15,3,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1781","2018-10-22",22180,15,3,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1782","2018-10-22",1940,15.5,2,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1783","2018-10-22",22180,15.5,2,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1784","2018-10-22",1940,16,21,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1785","2018-10-22",22180,16,21,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1786","2018-10-22",1940,16.5,12,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1787","2018-10-22",22180,16.5,12,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1788","2018-10-22",1940,17,21,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1789","2018-10-22",22180,17,21,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1790","2018-10-22",1940,17.5,13,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1791","2018-10-22",22180,17.5,13,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1792","2018-10-22",1940,18,17,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1793","2018-10-22",22180,18,17,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1794","2018-10-22",1940,18.5,7,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1795","2018-10-22",22180,18.5,7,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1796","2018-10-22",1940,19,2,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1797","2018-10-22",22180,19,2,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
"1798","2018-10-22",1940,19.5,1,6726,10,2018,"processor","2018-2019","PIL",27.7,"Processor 1"
