"","lengthvessel_m","gear_type","date","totalcatch_kg","length_cm","lat","lon","icesrect","month","year","fishingseason","source","species","weight_g","samplewt_g","n","Source_nameAn"
"1047",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",52,2341,1,"Processor 2"
"1048",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",53,2341,1,"Processor 2"
"1049",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",54,2341,1,"Processor 2"
"1050",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",55,2341,1,"Processor 2"
"1051",NA,NA,"2021-09-15",1500,18,NA,NA,NA,9,2021,NA,"processor","PIL",58,2341,1,"Processor 2"
"1052",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",51,2341,3,"Processor 2"
"1053",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",52,2341,3,"Processor 2"
"1054",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",54,2341,1,"Processor 2"
"1055",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",55,2341,1,"Processor 2"
"1056",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",57,2341,1,"Processor 2"
"1057",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",59,2341,1,"Processor 2"
"1058",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",60,2341,1,"Processor 2"
"1059",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",65,2341,2,"Processor 2"
"1060",NA,NA,"2021-09-15",1500,19,NA,NA,NA,9,2021,NA,"processor","PIL",69,2341,1,"Processor 2"
"1061",NA,NA,"2021-09-15",1500,20,NA,NA,NA,9,2021,NA,"processor","PIL",65,2341,1,"Processor 2"
"1062",NA,NA,"2021-09-15",1500,20,NA,NA,NA,9,2021,NA,"processor","PIL",67,2341,1,"Processor 2"
"1063",NA,NA,"2021-09-16",9000,18,NA,NA,NA,9,2021,NA,"processor","PIL",53,3973,1,"Processor 2"
"1064",NA,NA,"2021-09-16",9000,18,NA,NA,NA,9,2021,NA,"processor","PIL",58,3973,1,"Processor 2"
"1065",NA,NA,"2021-09-16",9000,18,NA,NA,NA,9,2021,NA,"processor","PIL",59,3973,1,"Processor 2"
"1066",NA,NA,"2021-09-16",9000,19,NA,NA,NA,9,2021,NA,"processor","PIL",55,3973,1,"Processor 2"
"1067",NA,NA,"2021-09-16",9000,19,NA,NA,NA,9,2021,NA,"processor","PIL",58,3973,1,"Processor 2"
"1068",NA,NA,"2021-09-16",9000,19,NA,NA,NA,9,2021,NA,"processor","PIL",60,3973,2,"Processor 2"
"1069",NA,NA,"2021-09-16",9000,19,NA,NA,NA,9,2021,NA,"processor","PIL",64,3973,1,"Processor 2"
"1070",NA,NA,"2021-09-16",9000,19,NA,NA,NA,9,2021,NA,"processor","PIL",65,3973,2,"Processor 2"
"1071",NA,NA,"2021-09-16",9000,19,NA,NA,NA,9,2021,NA,"processor","PIL",68,3973,2,"Processor 2"
"1072",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",63,3973,1,"Processor 2"
"1073",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",65,3973,1,"Processor 2"
"1074",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",69,3973,1,"Processor 2"
"1075",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",70,3973,1,"Processor 2"
"1076",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",71,3973,1,"Processor 2"
"1077",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",72,3973,1,"Processor 2"
"1078",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",73,3973,1,"Processor 2"
"1079",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",80,3973,2,"Processor 2"
"1080",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",81,3973,2,"Processor 2"
"1081",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",82,3973,1,"Processor 2"
"1082",NA,NA,"2021-09-16",9000,20,NA,NA,NA,9,2021,NA,"processor","PIL",83,3973,2,"Processor 2"
"1083",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",69,3973,1,"Processor 2"
"1084",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",77,3973,1,"Processor 2"
"1085",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",82,3973,2,"Processor 2"
"1086",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",84,3973,1,"Processor 2"
"1087",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",86,3973,2,"Processor 2"
"1088",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",88,3973,1,"Processor 2"
"1089",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",89,3973,1,"Processor 2"
"1090",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",90,3973,2,"Processor 2"
"1091",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",92,3973,1,"Processor 2"
"1092",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",94,3973,2,"Processor 2"
"1093",NA,NA,"2021-09-16",9000,21,NA,NA,NA,9,2021,NA,"processor","PIL",100,3973,1,"Processor 2"
"1094",NA,NA,"2021-09-16",9000,22,NA,NA,NA,9,2021,NA,"processor","PIL",90,3973,1,"Processor 2"
"1095",NA,NA,"2021-09-16",9000,22,NA,NA,NA,9,2021,NA,"processor","PIL",95,3973,1,"Processor 2"
"1096",NA,NA,"2021-09-16",9000,22,NA,NA,NA,9,2021,NA,"processor","PIL",98,3973,3,"Processor 2"
"1097",NA,NA,"2021-09-16",9000,22,NA,NA,NA,9,2021,NA,"processor","PIL",99,3973,1,"Processor 2"
"1098",NA,NA,"2021-09-16",9000,22,NA,NA,NA,9,2021,NA,"processor","PIL",101,3973,1,"Processor 2"
"1099",NA,NA,"2021-09-16",9000,22,NA,NA,NA,9,2021,NA,"processor","PIL",102,3973,1,"Processor 2"
"1100",NA,NA,"2021-09-16",9000,22,NA,NA,NA,9,2021,NA,"processor","PIL",103,3973,1,"Processor 2"
"1101",NA,NA,"2021-09-19",13800,18,NA,NA,NA,9,2021,NA,"processor","PIL",51,3913,1,"Processor 2"
"1102",NA,NA,"2021-09-19",13800,19,NA,NA,NA,9,2021,NA,"processor","PIL",53,3913,1,"Processor 2"
"1103",NA,NA,"2021-09-19",13800,19,NA,NA,NA,9,2021,NA,"processor","PIL",55,3913,1,"Processor 2"
"1104",NA,NA,"2021-09-19",13800,19,NA,NA,NA,9,2021,NA,"processor","PIL",56,3913,1,"Processor 2"
"1105",NA,NA,"2021-09-19",13800,19,NA,NA,NA,9,2021,NA,"processor","PIL",58,3913,1,"Processor 2"
"1106",NA,NA,"2021-09-19",13800,19,NA,NA,NA,9,2021,NA,"processor","PIL",63,3913,1,"Processor 2"
"1107",NA,NA,"2021-09-19",13800,19,NA,NA,NA,9,2021,NA,"processor","PIL",66,3913,1,"Processor 2"
"1108",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",57,3913,1,"Processor 2"
"1109",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",63,3913,1,"Processor 2"
"1110",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",64,3913,1,"Processor 2"
"1111",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",65,3913,2,"Processor 2"
"1112",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",67,3913,1,"Processor 2"
"1113",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",68,3913,1,"Processor 2"
"1114",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",69,3913,2,"Processor 2"
"1115",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",71,3913,3,"Processor 2"
"1116",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",75,3913,1,"Processor 2"
"1117",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",76,3913,3,"Processor 2"
"1118",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",80,3913,1,"Processor 2"
"1119",NA,NA,"2021-09-19",13800,20,NA,NA,NA,9,2021,NA,"processor","PIL",84,3913,1,"Processor 2"
"1120",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",78,3913,1,"Processor 2"
"1121",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",80,3913,1,"Processor 2"
"1122",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",81,3913,1,"Processor 2"
"1123",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",83,3913,1,"Processor 2"
"1124",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",85,3913,1,"Processor 2"
"1125",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",86,3913,1,"Processor 2"
"1126",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",87,3913,3,"Processor 2"
"1127",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",90,3913,1,"Processor 2"
"1128",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",91,3913,2,"Processor 2"
"1129",NA,NA,"2021-09-19",13800,21,NA,NA,NA,9,2021,NA,"processor","PIL",94,3913,1,"Processor 2"
"1130",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",81,3913,1,"Processor 2"
"1131",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",83,3913,1,"Processor 2"
"1132",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",85,3913,1,"Processor 2"
"1133",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",87,3913,1,"Processor 2"
"1134",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",91,3913,1,"Processor 2"
"1135",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",92,3913,1,"Processor 2"
"1136",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",93,3913,1,"Processor 2"
"1137",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",97,3913,1,"Processor 2"
"1138",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",98,3913,1,"Processor 2"
"1139",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",101,3913,1,"Processor 2"
"1140",NA,NA,"2021-09-19",13800,22,NA,NA,NA,9,2021,NA,"processor","PIL",106,3913,1,"Processor 2"
"1141",NA,NA,"2021-09-19",13800,23,NA,NA,NA,9,2021,NA,"processor","PIL",110,3913,1,"Processor 2"
